,C(P1.G1),C(P1.G2),C(P1.G3),C(P2.G1),C(P2.G2),C(P2.G3),C(P3.G1),C(P3.G2),C(P3.G3),C(P4.G1),C(P4.G2),C(P4.G3),C(P5.G1),C(P5.G2),C(P5.G3),C(P6.G1),C(P6.G2),C(P6.G3),C(P7.G1),C(P7.G2),C(P7.G3),"T(P1(1,2))","T(P1(1,3))","T(P1(2,3))","T(P2(1,2))","T(P2(1,3))","T(P2(2,3))","T(P3(1,2))","T(P3(1,3))","T(P3(2,3))","T(P4(1,2))","T(P4(1,3))","T(P4(2,3))","T(P5(1,2))","T(P5(1,3))","T(P5(2,3))","T(P6(1,2))","T(P6(1,3))","T(P6(2,3))","T(P7(1,2))","T(P7(1,3))","T(P7(2,3))",D(P1.G1.First),D(P1.G1.25%),D(P1.G1.50%),D(P1.G1.75%),D(P1.G1.100%),D(P1.G2.First),D(P1.G2.25%),D(P1.G2.50%),D(P1.G2.75%),D(P1.G2.100%),D(P1.G3.First),D(P1.G3.25%),D(P1.G3.50%),D(P1.G3.75%),D(P1.G3.100%),D(P2.G1.First),D(P2.G1.25%),D(P2.G1.50%),D(P2.G1.75%),D(P2.G1.100%),D(P2.G2.First),D(P2.G2.25%),D(P2.G2.50%),D(P2.G2.75%),D(P2.G2.100%),D(P2.G3.First),D(P2.G3.25%),D(P2.G3.50%),D(P2.G3.75%),D(P2.G3.100%),D(P3.G1.First),D(P3.G1.25%),D(P3.G1.50%),D(P3.G1.75%),D(P3.G1.100%),D(P3.G2.First),D(P3.G2.25%),D(P3.G2.50%),D(P3.G2.75%),D(P3.G2.100%),D(P3.G3.First),D(P3.G3.25%),D(P3.G3.50%),D(P3.G3.75%),D(P3.G3.100%),D(P4.G1.First),D(P4.G1.25%),D(P4.G1.50%),D(P4.G1.75%),D(P4.G1.100%),D(P4.G2.First),D(P4.G2.25%),D(P4.G2.50%),D(P4.G2.75%),D(P4.G2.100%),D(P4.G3.First),D(P4.G3.25%),D(P4.G3.50%),D(P4.G3.75%),D(P4.G3.100%),D(P5.G1.First),D(P5.G1.25%),D(P5.G1.50%),D(P5.G1.75%),D(P5.G1.100%),D(P5.G2.First),D(P5.G2.25%),D(P5.G2.50%),D(P5.G2.75%),D(P5.G2.100%),D(P5.G3.First),D(P5.G3.25%),D(P5.G3.50%),D(P5.G3.75%),D(P5.G3.100%),D(P6.G1.First),D(P6.G1.25%),D(P6.G1.50%),D(P6.G1.75%),D(P6.G1.100%),D(P6.G2.First),D(P6.G2.25%),D(P6.G2.50%),D(P6.G2.75%),D(P6.G2.100%),D(P6.G3.First),D(P6.G3.25%),D(P6.G3.50%),D(P6.G3.75%),D(P6.G3.100%),D(P7.G1.First),D(P7.G1.25%),D(P7.G1.50%),D(P7.G1.75%),D(P7.G1.100%),D(P7.G2.First),D(P7.G2.25%),D(P7.G2.50%),D(P7.G2.75%),D(P7.G2.100%),D(P7.G3.First),D(P7.G3.25%),D(P7.G3.50%),D(P7.G3.75%),D(P7.G3.100%),
sp|P37887|CYSK_BACSU,94,129,85,126,118,64,96,115,97,109,135,64,34,236,38,139,77,92,146,94,68,72,53,70,91,44,59,68,59,66,92,39,64,48,10,53,70,63,48,90,58,35,0.00974,0.214286,0.477273,0.75974,1,0.016234,0.272727,0.542208,0.737013,0.99026,0.003247,0.220779,0.454545,0.743506,0.996753,0.016234,0.262987,0.545455,0.730519,1,0.006494,0.220779,0.477273,0.753247,0.993506,0.003247,0.282468,0.454545,0.785714,0.996753,0.003247,0.224026,0.470779,0.756494,0.996753,0.016234,0.262987,0.542208,0.730519,0.983766,0.00974,0.214286,0.477273,0.75974,1,0.016234,0.25,0.542208,0.733766,1,0.006494,0.227273,0.49026,0.746753,0.993506,0.003247,0.282468,0.454545,0.785714,0.996753,0.00974,0.198052,0.418831,0.824675,0.967532,0.003247,0.253247,0.5,0.74026,0.996753,0.032468,0.227273,0.522727,0.75,1,0.003247,0.262987,0.435065,0.766234,0.993506,0.006494,0.246753,0.538961,0.762987,0.996753,0.019481,0.24026,0.542208,0.724026,1,0.006494,0.25974,0.538961,0.756494,0.996753,0.00974,0.214286,0.477273,0.75974,1,0.003247,0.237013,0.483766,0.701299,0.99026,0
sp|P39633|DHE2_BACSU,131,161,132,167,157,100,146,142,136,146,178,100,47,327,50,177,125,122,191,131,102,96,82,96,123,77,70,97,89,89,128,70,77,69,15,67,95,96,76,120,95,58,0.009434,0.212264,0.495283,0.724057,0.992925,0.004717,0.268868,0.483491,0.771226,0.995283,0.002358,0.247642,0.511792,0.745283,1,0.004717,0.278302,0.497642,0.738208,0.995283,0.011792,0.233491,0.518868,0.754717,1,0.002358,0.198113,0.417453,0.740566,0.997642,0.002358,0.247642,0.511792,0.757075,1,0.004717,0.275943,0.483491,0.764151,0.995283,0.009434,0.207547,0.495283,0.733491,0.992925,0.004717,0.287736,0.542453,0.766509,0.995283,0.011792,0.233491,0.495283,0.742925,1,0.002358,0.198113,0.417453,0.740566,0.997642,0.009434,0.162736,0.412736,0.641509,0.992925,0.002358,0.264151,0.518868,0.754717,1,0.021226,0.214623,0.492925,0.700472,0.981132,0.002358,0.214623,0.492925,0.75,0.992925,0.014151,0.283019,0.528302,0.78066,1,0.004717,0.266509,0.459906,0.700472,0.995283,0.007075,0.278302,0.533019,0.754717,1,0.009434,0.212264,0.495283,0.724057,0.992925,0.002358,0.231132,0.424528,0.773585,0.985849,0
sp|P41007|PYRR_BACCL,63,53,63,63,78,38,65,47,67,55,86,38,25,125,29,81,55,43,84,63,32,41,42,45,58,34,32,41,44,37,51,31,35,38,7,43,48,40,36,59,35,24,0.011173,0.22905,0.463687,0.759777,1,0.022346,0.256983,0.49162,0.73743,0.988827,0.005587,0.240223,0.530726,0.743017,0.98324,0.022346,0.324022,0.513966,0.709497,0.977654,0.011173,0.251397,0.502793,0.75419,0.994413,0.005587,0.217877,0.458101,0.698324,1,0.005587,0.240223,0.50838,0.743017,0.98324,0.022346,0.27933,0.513966,0.709497,0.977654,0.011173,0.22905,0.463687,0.765363,1,0.022346,0.27933,0.497207,0.709497,0.977654,0.011173,0.273743,0.50838,0.75419,0.994413,0.005587,0.217877,0.458101,0.698324,1,0.01676,0.156425,0.402235,0.715084,1,0.005587,0.24581,0.50838,0.743017,0.988827,0.044693,0.301676,0.452514,0.787709,0.994413,0.005587,0.195531,0.435754,0.731844,1,0.027933,0.240223,0.50838,0.72067,0.98324,0.044693,0.357542,0.553073,0.798883,0.977654,0.022346,0.234637,0.50838,0.73743,0.98324,0.011173,0.22905,0.463687,0.759777,1,0.005587,0.346369,0.513966,0.776536,0.988827,0
tr|Q6HEJ4|Q6HEJ4_BACHK,142,166,121,176,163,90,128,149,152,150,189,90,52,312,65,206,111,112,203,142,84,110,84,87,127,68,59,86,93,99,137,56,71,78,14,94,105,105,61,147,82,47,0.009324,0.216783,0.456876,0.722611,0.997669,0.004662,0.305361,0.494172,0.741259,1,0.002331,0.172494,0.550117,0.804196,0.995338,0.004662,0.265734,0.480186,0.745921,1,0.009324,0.193473,0.505828,0.773893,0.997669,0.002331,0.247086,0.51049,0.701632,0.995338,0.002331,0.188811,0.552448,0.780886,0.995338,0.004662,0.293706,0.477855,0.764569,1,0.009324,0.216783,0.468531,0.722611,0.997669,0.004662,0.289044,0.494172,0.741259,1,0.009324,0.195804,0.482517,0.780886,0.997669,0.002331,0.247086,0.51049,0.701632,0.995338,0.013986,0.282051,0.487179,0.72028,0.972028,0.002331,0.277389,0.524476,0.780886,1,0.009324,0.146853,0.321678,0.652681,0.997669,0.002331,0.261072,0.48951,0.750583,1,0.006993,0.200466,0.526807,0.736597,0.993007,0.018648,0.214452,0.480186,0.757576,0.983683,0.004662,0.254079,0.503497,0.780886,1,0.009324,0.216783,0.456876,0.722611,0.997669,0.002331,0.305361,0.526807,0.724942,0.995338,0
sp|Q9KK62|CBH_BIFLN,87,135,95,135,99,83,110,109,98,119,115,83,20,256,41,113,99,105,133,87,97,74,49,90,88,82,40,90,67,70,91,73,49,35,2,66,67,75,77,74,82,49,0.018927,0.299685,0.501577,0.760252,1,0.009464,0.236593,0.55205,0.769716,0.996845,0.003155,0.246057,0.454259,0.675079,0.993691,0.006309,0.223975,0.533123,0.769716,0.996845,0.015773,0.29653,0.44164,0.684543,0.993691,0.003155,0.214511,0.520505,0.785489,1,0.003155,0.239748,0.457413,0.719243,0.993691,0.009464,0.236593,0.542587,0.769716,0.996845,0.018927,0.290221,0.511041,0.757098,1,0.009464,0.236593,0.542587,0.798107,0.996845,0.006309,0.283912,0.435331,0.684543,0.993691,0.003155,0.214511,0.520505,0.785489,1,0.018927,0.157729,0.473186,0.785489,1,0.003155,0.249211,0.504732,0.744479,0.996845,0.028391,0.290221,0.463722,0.763407,0.981073,0.003155,0.290221,0.511041,0.766562,1,0.006309,0.211356,0.451104,0.719243,0.993691,0.012618,0.227129,0.523659,0.760252,0.990536,0.006309,0.22082,0.425868,0.681388,0.996845,0.018927,0.299685,0.501577,0.760252,1,0.003155,0.277603,0.589905,0.817035,0.990536,0
tr|C2GUH0|C2GUH0_BIFLN,152,189,137,200,160,118,153,158,167,166,194,118,45,357,76,204,125,149,201,152,125,115,97,119,134,90,77,107,117,95,130,76,91,70,12,114,109,120,90,133,106,79,0.006276,0.230126,0.449791,0.738494,0.98954,0.004184,0.263598,0.539749,0.748954,0.997908,0.002092,0.209205,0.487448,0.76569,1,0.004184,0.246862,0.533473,0.75523,0.981172,0.006276,0.24477,0.476987,0.786611,1,0.002092,0.253138,0.487448,0.688285,0.997908,0.002092,0.248954,0.508368,0.74477,1,0.004184,0.257322,0.539749,0.748954,0.981172,0.006276,0.240586,0.472803,0.738494,0.997908,0.004184,0.242678,0.504184,0.73431,0.979079,0.006276,0.251046,0.493724,0.788703,1,0.002092,0.253138,0.487448,0.688285,0.997908,0.01046,0.230126,0.437238,0.690377,0.970711,0.002092,0.259414,0.514644,0.74477,1,0.006276,0.213389,0.422594,0.843096,0.98954,0.002092,0.263598,0.525105,0.767782,0.997908,0.004184,0.202929,0.426778,0.709205,1,0.012552,0.25523,0.502092,0.748954,0.981172,0.008368,0.261506,0.523013,0.748954,1,0.006276,0.230126,0.449791,0.738494,0.98954,0.002092,0.248954,0.525105,0.751046,0.997908,0
tr|A0A0E2ZJV3|A0A0E2ZJV3_FRATU,99,152,103,153,122,79,115,129,110,132,143,79,33,275,46,160,93,101,161,99,94,83,70,81,96,68,48,85,90,75,94,62,54,51,2,80,87,77,71,98,86,55,0.019774,0.271186,0.516949,0.776836,1,0.00565,0.245763,0.488701,0.720339,0.991525,0.002825,0.223164,0.485876,0.742938,0.997175,0.00565,0.276836,0.477401,0.720339,0.991525,0.008475,0.200565,0.468927,0.740113,0.997175,0.002825,0.237288,0.573446,0.79661,1,0.002825,0.223164,0.511299,0.745763,0.997175,0.00565,0.265537,0.488701,0.725989,0.991525,0.019774,0.237288,0.5,0.757062,1,0.00565,0.285311,0.477401,0.714689,0.988701,0.008475,0.217514,0.480226,0.737288,0.997175,0.002825,0.237288,0.573446,0.79661,1,0.019774,0.30791,0.607345,0.819209,1,0.002825,0.231638,0.474576,0.725989,0.997175,0.031073,0.336158,0.497175,0.740113,0.988701,0.002825,0.200565,0.497175,0.79096,1,0.011299,0.279661,0.548023,0.745763,0.997175,0.014124,0.265537,0.449153,0.70339,0.991525,0.00565,0.214689,0.483051,0.745763,0.997175,0.019774,0.271186,0.516949,0.776836,1,0.002825,0.251412,0.488701,0.700565,0.991525,0
sp|P13299|TEV1_BPT4,96,81,68,85,75,85,76,65,104,70,90,85,49,170,26,100,72,73,91,96,58,62,66,41,39,52,55,38,73,57,49,42,65,72,12,36,55,53,43,84,43,44,0.008163,0.220408,0.461224,0.714286,0.995918,0.012245,0.342857,0.546939,0.759184,1,0.004082,0.236735,0.44898,0.77551,0.991837,0.012245,0.37551,0.559184,0.779592,1,0.020408,0.232653,0.367347,0.689796,0.995918,0.004082,0.2,0.502041,0.763265,0.987755,0.004082,0.236735,0.44898,0.77551,0.991837,0.012245,0.37551,0.555102,0.767347,1,0.008163,0.212245,0.461224,0.730612,0.995918,0.012245,0.37551,0.559184,0.779592,1,0.020408,0.244898,0.428571,0.689796,0.995918,0.004082,0.2,0.502041,0.763265,0.987755,0.008163,0.191837,0.502041,0.763265,0.967347,0.004082,0.244898,0.514286,0.755102,1,0.093878,0.253061,0.379592,0.706122,0.963265,0.004082,0.212245,0.469388,0.706122,1,0.020408,0.261224,0.477551,0.77551,0.991837,0.012245,0.265306,0.546939,0.75102,0.995918,0.016327,0.24898,0.506122,0.8,1,0.008163,0.220408,0.461224,0.714286,0.995918,0.004082,0.265306,0.546939,0.746939,0.987755,0
sp|P9WK17|MASZ_MYCTU,225,295,221,331,256,154,237,265,239,291,296,154,72,571,98,319,201,221,349,225,167,167,138,169,216,136,104,166,159,158,214,128,112,98,25,143,172,190,126,210,160,95,0.004049,0.224022,0.508772,0.789474,1,0.002699,0.25776,0.502024,0.738192,0.99865,0.00135,0.252362,0.493927,0.730094,0.973009,0.002699,0.251012,0.480432,0.735493,0.99865,0.006748,0.237517,0.488529,0.761134,0.981107,0.00135,0.252362,0.541161,0.750337,1,0.00135,0.237517,0.488529,0.730094,0.973009,0.002699,0.25776,0.496626,0.735493,0.99865,0.004049,0.234818,0.522267,0.778677,1,0.002699,0.253711,0.476383,0.727395,0.99865,0.006748,0.237517,0.500675,0.765182,0.986505,0.00135,0.252362,0.541161,0.750337,1,0.005398,0.234818,0.577598,0.802969,1,0.00135,0.25641,0.497976,0.740891,0.99865,0.004049,0.205128,0.475034,0.777328,0.995951,0.00135,0.2861,0.569501,0.781377,1,0.002699,0.219973,0.466937,0.697706,0.973009,0.004049,0.241565,0.448043,0.719298,0.995951,0.006748,0.259109,0.492578,0.744939,0.99865,0.004049,0.224022,0.508772,0.789474,1,0.00135,0.251012,0.518219,0.727395,0.987854,0
sp|P9WPW9|MURI_MYCTU,67,118,86,125,101,45,92,106,73,103,123,45,24,217,30,115,82,74,143,67,61,58,42,79,94,46,32,79,48,61,92,40,38,40,6,46,77,55,43,73,65,27,0.00738,0.280443,0.505535,0.745387,0.99262,0.01107,0.239852,0.483395,0.752768,1,0.00369,0.250923,0.527675,0.726937,0.99631,0.01107,0.221402,0.468635,0.738007,0.98893,0.00738,0.250923,0.527675,0.745387,0.99631,0.00369,0.321033,0.501845,0.804428,1,0.00369,0.236162,0.516605,0.719557,0.99631,0.01107,0.221402,0.483395,0.763838,0.98893,0.00738,0.280443,0.505535,0.778598,1,0.01107,0.225092,0.468635,0.712177,0.98893,0.00738,0.250923,0.538745,0.749077,0.99631,0.00369,0.321033,0.501845,0.804428,1,0.081181,0.321033,0.442804,0.789668,0.99262,0.00369,0.239852,0.490775,0.738007,1,0.04428,0.225092,0.512915,0.774908,0.904059,0.00369,0.317343,0.564576,0.774908,1,0.02952,0.250923,0.472325,0.719557,0.99631,0.00738,0.151292,0.413284,0.738007,0.98893,0.01845,0.239852,0.487085,0.719557,0.99631,0.00738,0.280443,0.505535,0.745387,0.99262,0.00369,0.202952,0.520295,0.782288,1,0
sp|P9WQN9|A85C_MYCTU,82,167,91,162,102,76,108,147,85,133,131,76,21,296,23,125,91,124,157,82,101,72,48,87,88,69,48,89,58,66,105,54,63,33,3,39,75,85,59,76,85,44,0.014706,0.267647,0.482353,0.782353,0.961765,0.005882,0.25,0.508824,0.758824,1,0.002941,0.205882,0.491176,0.717647,0.958824,0.005882,0.25,0.514706,0.767647,1,0.014706,0.252941,0.482353,0.729412,0.961765,0.002941,0.229412,0.438235,0.714706,0.952941,0.002941,0.235294,0.45,0.708824,0.958824,0.005882,0.232353,0.511765,0.761765,1,0.014706,0.267647,0.482353,0.785294,0.961765,0.005882,0.247059,0.5,0.761765,1,0.014706,0.261765,0.523529,0.75,0.994118,0.002941,0.229412,0.438235,0.714706,0.952941,0.023529,0.058824,0.411765,0.735294,0.938235,0.002941,0.252941,0.505882,0.747059,1,0.014706,0.267647,0.435294,0.770588,0.944118,0.002941,0.194118,0.455882,0.735294,1,0.005882,0.238235,0.447059,0.741176,0.970588,0.035294,0.294118,0.564706,0.758824,0.994118,0.008824,0.211765,0.494118,0.75,1,0.014706,0.267647,0.482353,0.782353,0.961765,0.002941,0.294118,0.5,0.711765,0.994118,0
tr|A0A0H3L8I8|A0A0H3L8I8_MYCTE,279,390,269,411,330,197,302,338,298,347,394,197,82,735,121,355,274,309,423,279,236,243,169,220,289,180,149,218,201,217,287,158,171,134,22,194,215,228,173,262,205,150,0.002132,0.244136,0.507463,0.739872,0.997868,0.003198,0.269723,0.506397,0.760128,1,0.001066,0.229211,0.489339,0.734542,0.996802,0.003198,0.266525,0.511727,0.757996,1,0.002132,0.231343,0.478678,0.732409,0.996802,0.001066,0.252665,0.514925,0.763326,0.997868,0.001066,0.231343,0.496802,0.734542,0.996802,0.003198,0.268657,0.509595,0.760128,1,0.002132,0.23774,0.484009,0.744136,0.997868,0.003198,0.268657,0.518124,0.767591,1,0.002132,0.235608,0.478678,0.724947,0.996802,0.001066,0.252665,0.514925,0.763326,0.997868,0.011727,0.257996,0.53838,0.789979,0.997868,0.001066,0.249467,0.504264,0.748401,1,0.008529,0.214286,0.454158,0.716418,0.979744,0.001066,0.242004,0.468017,0.739872,0.997868,0.004264,0.234542,0.498934,0.742004,0.995736,0.002132,0.265458,0.544776,0.76226,1,0.004264,0.239872,0.498934,0.759062,1,0.002132,0.244136,0.507463,0.739872,0.997868,0.001066,0.270789,0.503198,0.730277,0.998934,0
tr|A0A0E0UUG2|A0A0E0UUG2_LISMM,227,203,207,198,264,175,237,155,245,177,285,175,69,467,101,296,196,145,265,227,145,150,137,142,174,106,150,122,173,124,151,93,163,101,22,152,167,125,107,188,128,99,0.00314,0.254317,0.458399,0.759812,1,0.00471,0.246468,0.510204,0.717425,0.99529,0.00157,0.255887,0.533752,0.755102,0.993721,0.00471,0.215071,0.527473,0.751962,0.99529,0.006279,0.273155,0.485086,0.748823,0.99843,0.00157,0.262166,0.497645,0.736264,1,0.00157,0.266876,0.529042,0.766091,0.993721,0.00471,0.213501,0.510204,0.706436,0.99529,0.00314,0.254317,0.453689,0.751962,1,0.009419,0.213501,0.530612,0.788069,0.99529,0.00471,0.259027,0.483516,0.734694,0.99843,0.00157,0.262166,0.497645,0.736264,1,0.00314,0.208791,0.373626,0.733124,1,0.00157,0.252747,0.511774,0.745683,0.99843,0.021978,0.238619,0.478807,0.78179,0.990581,0.00157,0.254317,0.467818,0.714286,1,0.007849,0.21978,0.513344,0.755102,0.99529,0.00471,0.281005,0.544741,0.791209,0.99843,0.006279,0.246468,0.511774,0.77551,0.993721,0.00314,0.254317,0.458399,0.759812,1,0.00157,0.260597,0.513344,0.678179,0.99529,0
sp|O33983|AMI_LISMG,275,416,226,381,289,247,286,345,286,351,319,247,117,724,76,347,315,255,363,275,279,255,148,203,236,218,171,215,200,213,227,207,182,197,31,111,252,202,164,235,235,168,0.002181,0.236641,0.48964,0.752454,1,0.007634,0.257361,0.513631,0.747001,0.996728,0.001091,0.235551,0.477644,0.754635,0.994547,0.007634,0.252999,0.514722,0.749182,0.996728,0.004362,0.218103,0.463468,0.748092,1,0.001091,0.270447,0.505998,0.752454,0.998909,0.001091,0.254089,0.484188,0.74373,0.994547,0.007634,0.260632,0.517993,0.750273,0.996728,0.002181,0.232279,0.478735,0.745911,1,0.007634,0.25518,0.517993,0.749182,0.996728,0.004362,0.226827,0.466739,0.74482,1,0.001091,0.270447,0.505998,0.752454,0.998909,0.002181,0.314068,0.529989,0.793893,0.998909,0.001091,0.246456,0.496183,0.74373,1,0.028353,0.210469,0.459106,0.730643,0.984733,0.001091,0.25627,0.515812,0.774264,1,0.005453,0.257361,0.492912,0.739368,0.989095,0.007634,0.237732,0.480916,0.730643,0.995638,0.004362,0.243184,0.494002,0.748092,0.996728,0.002181,0.236641,0.48964,0.752454,1,0.001091,0.263904,0.520174,0.747001,0.995638,0
sp|P44324|ASPA_HAEIN,149,162,164,175,210,90,175,143,157,148,237,90,43,377,55,201,145,129,228,149,98,97,120,109,156,66,80,105,132,89,144,56,90,63,12,88,117,109,89,162,92,55,0.012632,0.258947,0.465263,0.772632,1,0.006316,0.223158,0.494737,0.690526,0.991579,0.002105,0.250526,0.530526,0.770526,0.995789,0.006316,0.218947,0.501053,0.72,0.991579,0.004211,0.273684,0.528421,0.776842,0.997895,0.002105,0.231579,0.421053,0.724211,1,0.002105,0.254737,0.528421,0.770526,0.995789,0.006316,0.221053,0.496842,0.688421,0.991579,0.012632,0.265263,0.465263,0.772632,1,0.006316,0.216842,0.473684,0.690526,0.991579,0.004211,0.277895,0.541053,0.774737,0.997895,0.002105,0.231579,0.421053,0.724211,1,0.016842,0.267368,0.465263,0.692632,1,0.002105,0.248421,0.505263,0.747368,0.997895,0.021053,0.206316,0.454737,0.772632,0.972632,0.002105,0.256842,0.477895,0.715789,1,0.004211,0.227368,0.511579,0.776842,0.987368,0.025263,0.237895,0.505263,0.755789,0.997895,0.004211,0.246316,0.507368,0.747368,0.995789,0.012632,0.258947,0.465263,0.772632,1,0.002105,0.225263,0.494737,0.705263,0.987368,0
sp|P53647|SODM_MYCPA,62,85,60,81,72,54,69,66,72,75,78,54,16,167,24,96,54,57,103,62,42,47,43,50,49,48,31,45,56,42,47,46,33,27,3,39,44,47,36,69,42,21,0.014493,0.246377,0.483092,0.763285,0.975845,0.009662,0.207729,0.463768,0.690821,1,0.004831,0.294686,0.57971,0.768116,0.995169,0.009662,0.251208,0.483092,0.671498,1,0.014493,0.236715,0.541063,0.753623,0.990338,0.004831,0.246377,0.512077,0.801932,0.995169,0.004831,0.289855,0.603865,0.782609,0.995169,0.009662,0.251208,0.492754,0.671498,1,0.014493,0.222222,0.415459,0.714976,0.975845,0.009662,0.2657,0.492754,0.652174,1,0.014493,0.236715,0.478261,0.743961,0.990338,0.004831,0.246377,0.512077,0.801932,0.995169,0.149758,0.246377,0.521739,0.84058,0.966184,0.004831,0.275362,0.536232,0.748792,1,0.014493,0.125604,0.304348,0.516908,0.913043,0.004831,0.227053,0.463768,0.753623,0.985507,0.019324,0.289855,0.613527,0.806763,0.995169,0.033816,0.299517,0.449275,0.652174,1,0.009662,0.294686,0.545894,0.753623,1,0.014493,0.246377,0.483092,0.763285,0.975845,0.004831,0.140097,0.405797,0.690821,0.961353,0
tr|C4XEI3|C4XEI3_MYCFP,148,182,130,185,160,115,146,156,158,171,174,115,57,344,59,223,119,118,206,148,106,115,98,105,127,93,79,101,118,103,125,85,87,90,13,79,120,114,66,137,91,76,0.004348,0.230435,0.53913,0.776087,1,0.017391,0.256522,0.486957,0.723913,0.993478,0.002174,0.252174,0.473913,0.754348,0.997826,0.017391,0.247826,0.486957,0.75,0.98913,0.006522,0.269565,0.504348,0.780435,0.997826,0.002174,0.223913,0.48913,0.708696,1,0.002174,0.263043,0.497826,0.743478,0.997826,0.017391,0.247826,0.476087,0.732609,0.98913,0.004348,0.234783,0.515217,0.763043,1,0.017391,0.247826,0.517391,0.752174,0.98913,0.006522,0.273913,0.495652,0.765217,0.997826,0.002174,0.223913,0.48913,0.708696,1,0.004348,0.191304,0.515217,0.728261,1,0.002174,0.258696,0.476087,0.743478,0.997826,0.036957,0.291304,0.576087,0.784783,0.986957,0.002174,0.26087,0.497826,0.767391,1,0.021739,0.263043,0.569565,0.745652,0.997826,0.017391,0.219565,0.463043,0.713043,0.995652,0.006522,0.265217,0.473913,0.745652,0.997826,0.004348,0.230435,0.53913,0.776087,1,0.002174,0.226087,0.48913,0.723913,0.993478,0
sp|P75391|ODPB_MYCPN,93,127,107,125,125,77,119,111,97,106,144,77,33,260,34,138,102,87,159,93,75,75,66,85,95,73,51,89,72,71,95,65,59,52,7,57,70,68,62,102,68,39,0.009174,0.17737,0.535168,0.75841,1,0.006116,0.244648,0.470948,0.712538,0.981651,0.003058,0.262997,0.522936,0.749235,0.996942,0.006116,0.223242,0.464832,0.727829,0.981651,0.015291,0.250765,0.547401,0.795107,0.996942,0.003058,0.278287,0.474006,0.733945,1,0.003058,0.272171,0.525994,0.740061,0.996942,0.006116,0.232416,0.464832,0.737003,0.981651,0.009174,0.192661,0.51682,0.75841,1,0.006116,0.214067,0.464832,0.743119,0.981651,0.015291,0.253823,0.525994,0.764526,0.996942,0.003058,0.278287,0.474006,0.733945,1,0.009174,0.24159,0.48318,0.779817,1,0.003058,0.256881,0.492355,0.743119,0.996942,0.033639,0.165138,0.51682,0.752294,0.978593,0.003058,0.204893,0.48318,0.782875,1,0.012232,0.296636,0.53211,0.764526,0.984709,0.006116,0.232416,0.477064,0.691131,0.987768,0.015291,0.2263,0.486239,0.740061,0.996942,0.009174,0.17737,0.535168,0.75841,1,0.003058,0.342508,0.513761,0.737003,0.948012,0
tr|Q4A9M4|Q4A9M4_MYCHJ,156,161,142,165,176,118,161,139,159,148,193,118,56,352,51,197,129,133,197,156,106,107,104,97,119,85,100,100,123,92,113,75,110,93,11,83,122,127,66,133,81,78,0.004357,0.224401,0.440087,0.723312,1,0.010893,0.278867,0.520697,0.751634,0.993464,0.002179,0.267974,0.498911,0.745098,0.991285,0.010893,0.294118,0.562092,0.764706,0.993464,0.006536,0.267974,0.464052,0.732026,1,0.002179,0.189542,0.416122,0.723312,0.995643,0.002179,0.233115,0.464052,0.732026,0.991285,0.010893,0.326797,0.570806,0.764706,0.993464,0.004357,0.224401,0.442266,0.729847,1,0.010893,0.318083,0.572985,0.769063,0.993464,0.006536,0.261438,0.461874,0.729847,1,0.002179,0.189542,0.416122,0.723312,0.995643,0.004357,0.169935,0.389978,0.716776,0.995643,0.002179,0.270153,0.509804,0.747277,1,0.013072,0.244009,0.553377,0.786492,0.984749,0.002179,0.24183,0.485839,0.766885,0.997821,0.008715,0.233115,0.507625,0.747277,0.989107,0.006536,0.261438,0.48366,0.688453,1,0.008715,0.283224,0.562092,0.764706,0.993464,0.004357,0.224401,0.440087,0.723312,1,0.002179,0.204793,0.46841,0.71024,0.986928,0
sp|A9M296|DNAK_NEIM0,243,233,166,273,245,124,175,219,248,253,265,124,80,452,110,316,150,176,288,243,111,174,127,128,228,108,92,121,136,171,232,98,102,103,34,152,141,181,81,237,111,64,0.004673,0.264798,0.509346,0.802181,1,0.003115,0.232087,0.512461,0.752336,0.984424,0.001558,0.253894,0.468847,0.665109,0.992212,0.003115,0.255452,0.517134,0.761682,0.996885,0.006231,0.23676,0.489097,0.739875,0.992212,0.001558,0.235202,0.461059,0.732087,1,0.001558,0.227414,0.462617,0.665109,0.992212,0.003115,0.239875,0.518692,0.749221,0.984424,0.004673,0.264798,0.509346,0.802181,1,0.003115,0.271028,0.520249,0.774143,0.996885,0.006231,0.228972,0.489097,0.727414,0.992212,0.001558,0.235202,0.461059,0.732087,1,0.004673,0.241433,0.475078,0.772586,1,0.001558,0.23676,0.493769,0.722741,0.992212,0.012461,0.314642,0.524922,0.820872,0.996885,0.001558,0.258567,0.514019,0.806854,1,0.006231,0.218069,0.445483,0.655763,0.992212,0.009346,0.267913,0.518692,0.73053,0.996885,0.003115,0.249221,0.490654,0.73053,0.992212,0.004673,0.264798,0.509346,0.802181,1,0.001558,0.222741,0.498442,0.685358,0.968847,0
